curp ,idSucursal ,rfc ,nss,fechaNacimiento,fechadeIngreso,salario,antiguedad,edad
845967445505527820,66,0465610636532,675631459,2003/07/18,2018/11/02,3014.5,2022/04/04,25
483014047884222217,57,9669882523893,512983193,2001/06/13,2017/08/24,2250.0,2022/01/24,31
994595984919168144,11,4612128216743,293533607,2003/02/16,2018/01/07,2688.6,2021/12/30,41
029931612687243328,3,9711935744320,961911338,2000/04/15,2021/11/27,2707.0,2021/09/14,29
378325915185034401,27,6420792016256,145238006,1996/08/18,2016/12/22,2080.8,2022/02/05,35
447259615343474486,48,8920573514511,102931204,1984/02/25,2019/01/26,4526.9,2022/03/14,24
844782026599584828,43,6241315409725,064643620,1981/12/30,2018/09/13,2972.7,2021/10/17,32
152520122193682432,16,8372070822874,284446048,1996/02/12,2019/05/10,3406.7,2021/06/18,28
785333986732294879,35,7327595622895,331634536,1989/04/24,2017/02/04,3200.6,2021/12/11,33
023742442123303857,7,6800539623809,256474113,1995/07/05,2018/11/22,3146.3,2021/07/24,22
208744574990517575,43,1715389987660,373051028,1984/12/28,2021/02/08,5637.1,2021/08/03,29
109369813287546379,65,6248594419512,737049597,1980/01/22,2022/04/03,4031.8,2022/03/16,42
990033852196838680,64,5094842997619,480911549,1986/06/16,2019/03/20,2487.9,2021/10/22,26
171085894932803458,3,7073791591127,584530977,1984/11/13,2020/11/21,4295.2,2022/03/08,31
269398382534379129,14,3968693269276,760209693,2000/07/15,2018/12/23,2475.7,2022/02/26,20
326936897612564925,4,6252234236101,815083152,2003/09/01,2021/10/26,3276.0,2022/02/25,36
745523898305305456,48,8941430740837,141526409,1995/08/01,2017/10/29,2291.0,2022/06/11,32
344087628882667383,67,5874320446763,231141055,1996/03/09,2017/02/10,3167.0,2021/09/25,30
168154608955541702,42,0613890404834,880901256,1994/03/21,2016/05/23,5997.5,2021/09/27,23
453621062842782934,60,7049824478436,992713728,2000/05/18,2019/05/01,4611.9,2022/04/14,39
950176014295785412,40,9657120474412,804807581,2001/12/03,2020/10/01,4663.2,2021/12/17,29
036762059875734354,67,2827869240645,603312783,1984/04/13,2018/04/25,2729.1,2022/05/25,29
044672760666162701,32,2094406023649,977695090,1999/01/16,2019/09/17,5379.3,2022/01/11,26
450792311294560699,47,1226614092519,388707967,2002/11/03,2018/11/20,2523.4,2022/01/13,32
712792799433082702,45,3931750231416,319526199,1997/11/30,2022/03/20,2469.6,2022/05/13,20
878598310247946488,25,7793741720785,645402148,1983/09/05,2017/02/21,2233.9,2022/01/23,34
779601255086655618,29,5923173774753,757224014,1987/11/15,2020/08/12,5145.0,2021/07/08,26
046180259037335294,6,1676818037750,683716816,1980/02/04,2016/09/19,3145.5,2021/07/19,26
971357427518005972,50,0597121524593,358207626,1985/07/11,2017/02/14,2097.3,2021/08/10,33
754479896019830127,42,6136499340026,206342016,1991/02/23,2017/08/03,4587.6,2021/08/29,41
544131165394859289,25,1568312933853,219876904,1998/01/31,2016/11/06,5482.2,2022/01/19,20
261346082333196136,61,6344167899960,502653536,1996/04/21,2016/03/26,3860.9,2022/01/16,32
584197178738805406,28,5010791217250,982269528,2000/04/21,2018/03/26,5256.0,2021/08/22,39
461696336013127527,3,0930725974571,205705592,1986/02/05,2016/09/27,3503.6,2021/07/16,20
098374640047920046,49,2946956269373,819410974,1987/07/05,2019/10/30,3435.4,2022/05/18,34
571276994041081534,56,6619607108695,486291588,1995/01/11,2022/01/29,2313.4,2021/12/19,23
915193667348323978,18,9233144265478,520356006,1996/11/23,2021/09/11,3039.4,2021/07/17,32
083703895761254959,60,0190533875203,054946226,1982/07/13,2018/05/15,5280.0,2022/02/26,30
818665728298554414,28,9155317433349,320274020,1990/07/31,2021/02/12,5664.2,2021/10/22,40
990931308100389003,29,7517967122526,214339886,1984/06/07,2017/10/03,5077.5,2021/11/12,42
149056142860518395,32,6495301451767,105700101,1997/06/21,2020/10/01,5083.5,2021/11/12,20
454382213448482759,5,0081070967863,726494963,1999/08/13,2019/07/12,2821.5,2021/06/26,41
144124290840349250,5,1237342005429,859521137,1989/12/19,2019/09/18,5320.7,2021/09/09,20
987977005619639187,57,9825297404744,333987523,1994/04/30,2017/05/22,5506.4,2021/12/31,26
264099426424307010,14,1553152298689,376443791,2002/06/29,2017/11/22,5973.1,2022/01/04,41
117926588371189932,3,1390991604348,736056512,2003/11/06,2016/04/14,5603.7,2022/02/27,39
309599740618748888,20,8791923499656,085755448,1999/08/14,2016/06/04,3323.9,2021/07/07,21
300509490687551987,4,6116139753982,215488731,1994/12/02,2017/10/07,3031.4,2022/06/11,37
196791888813025563,43,3807351037973,270127963,1990/10/22,2021/11/09,3486.4,2022/01/03,23
796358014909324863,12,7557192107722,638395491,2000/03/03,2018/01/18,4816.3,2021/11/07,36
057517063635015433,23,4011532200824,280415474,1984/12/26,2019/06/22,2763.6,2022/04/23,24
515135448026196572,26,4683539514132,986570828,2001/05/19,2019/03/10,5971.4,2022/01/18,23
046101683214182869,4,2207327401159,957181707,1980/10/22,2018/11/10,3467.7,2021/12/30,36
148079562732391755,59,0695808633998,678129255,1980/01/15,2020/03/06,5304.4,2021/11/30,34
925395047856131922,16,9713838366443,742679929,1981/12/22,2017/10/29,5435.3,2022/04/05,21
615800539331564217,15,7298853001694,037612426,1982/10/30,2016/07/25,3538.8,2022/02/05,22
583937366079637763,36,9562348051575,669602905,1999/03/22,2017/07/16,5044.5,2022/04/11,23
327560335702683172,32,4444846915292,426992264,2003/03/07,2016/09/06,2150.7,2022/03/12,25
342001241880229592,53,8818226755102,308174518,1987/04/01,2020/07/03,5749.7,2021/08/30,39
773464406523353254,23,2015672601115,601006772,1994/06/17,2017/07/11,3778.1,2021/10/16,36
348994295765937354,31,5710556838423,807006636,1990/04/13,2017/04/05,5182.5,2021/10/19,20
527827135999631898,11,9009365013968,885280276,2000/08/10,2016/08/07,3513.3,2022/01/08,38
502835555093810763,31,9993087819684,741316340,1981/06/25,2017/11/07,2508.8,2022/01/05,33
415123278983542339,5,8547896898076,440356555,1998/07/28,2020/12/02,2015.6,2021/12/16,38
663187033213477050,21,8994138269042,000068236,1983/07/25,2017/10/13,4071.5,2022/02/17,24
742096478622846292,1,8494459898160,840967504,1990/07/19,2019/07/25,4527.4,2021/12/20,39
075950778604765769,67,0622015525854,682327398,2002/09/05,2019/12/18,4975.1,2022/03/07,20
205565240665100643,20,5405402157083,865066206,1996/09/14,2017/11/25,3846.6,2022/06/11,31
428513860077342509,5,1955526413392,593003311,1993/07/30,2016/07/17,3917.1,2022/05/14,38
076121959074199315,43,8578018153540,602197237,1982/11/23,2018/04/18,4287.5,2022/04/02,40
860093463928225854,36,3355002236556,744133018,1991/11/27,2021/08/27,4921.3,2021/11/19,37
064253291366419663,45,7635513781524,525447978,1989/11/30,2020/01/31,2941.6,2021/07/31,41
528418905156666724,68,3400270741888,737735361,1987/03/16,2018/12/24,2826.5,2021/10/03,28
541595565151880626,10,1683082684460,446245599,1990/02/26,2019/02/04,5331.8,2021/08/29,41
869340934625397181,1,1061503467686,280119099,1999/10/27,2018/04/05,5836.4,2022/02/17,26
520044477517122302,18,2526173185420,960679338,1995/08/22,2021/05/28,4382.5,2021/10/08,26
091158633094479280,50,2665367678929,314731791,1991/03/12,2017/08/09,2016.4,2022/05/08,33
787997129661610257,62,7524821503710,066466411,2001/01/04,2016/05/18,3321.3,2021/07/12,34
136330980956616304,25,8031221519867,614651280,1990/01/26,2021/03/07,4965.5,2021/10/24,28
531202966869552006,35,0464247805276,759579829,1991/07/14,2018/11/06,2320.7,2022/02/10,24
167739475930761500,56,3435703130682,256954657,1980/05/06,2018/09/01,2104.9,2021/09/20,30
271716254331051274,7,6986935222402,869785826,1998/03/15,2022/04/13,5996.5,2021/08/17,38
210777074956361899,60,7677908224410,521273979,1995/12/29,2019/11/06,5291.4,2021/07/13,38
821396968634822425,62,6869310165271,447007842,2000/03/02,2016/05/29,5866.2,2022/04/03,32
946340475421833534,19,3929549463115,481104286,1986/12/02,2016/08/24,3125.1,2021/10/24,42
462101214592533623,32,3542680458658,831055604,1987/10/04,2020/06/28,4065.9,2021/07/06,32
374716012572673951,68,4335161536421,343617795,1998/05/01,2016/03/18,2345.0,2021/08/11,33
172961002040432694,52,4211666445851,900543695,1995/12/16,2018/05/22,2017.6,2022/01/08,20
225369880503400924,18,4311083388608,461057540,1989/11/24,2020/07/03,5045.6,2021/10/23,27
159555610754461538,2,9300287554650,923724937,1989/10/01,2016/01/15,3830.0,2021/12/13,35
676449989443384365,42,3090477509259,666587452,1988/10/04,2016/03/19,4839.9,2022/04/28,28
570623960960285266,62,4016725223042,526366101,1990/03/12,2016/12/10,3124.2,2022/06/03,38
580044419321915494,56,9881410644413,603626362,2002/12/31,2021/05/15,4799.0,2022/03/28,30
510656875662073900,48,8010129021065,895611722,1982/09/30,2017/09/08,4177.1,2021/11/27,36
090118179441320520,2,5673917536497,655999429,1982/02/27,2016/08/01,3491.4,2022/01/15,40
736550687944377346,60,1593952753569,355859420,1993/11/23,2021/09/07,3904.6,2022/02/14,37
004908623109961804,57,4449923310731,813229149,2002/05/21,2016/08/10,2670.1,2022/01/23,40
729732247041565146,40,3492439239747,418742228,2002/09/22,2017/02/26,3079.6,2022/03/11,29
007695728448204537,11,1837677762719,607283852,1995/11/27,2021/03/15,5106.4,2022/04/11,40
737533862700022234,28,1507454321449,919691483,1984/02/01,2018/11/11,4028.4,2021/07/28,40
026980420841364596,44,3407708243608,808739546,1997/12/25,2022/01/12,2334.5,2021/07/16,30
550847643014690692,56,0786889602396,215591486,1981/08/04,2020/12/09,2581.9,2022/06/11,41
108320859161899976,26,0123988086587,430547893,1993/02/28,2021/01/15,2873.6,2021/08/02,35
790126009343604697,43,2997828654965,864249263,1985/11/09,2021/07/02,4860.9,2022/05/11,33
247868372854615374,52,6698774952042,294978986,1991/07/09,2016/01/03,3856.3,2021/12/13,40
772401997479463804,10,3259341613103,580450033,1991/11/22,2022/01/24,4578.6,2022/04/21,30
182871215521969953,19,1821341975714,424548788,1998/05/18,2017/03/02,3054.9,2022/02/12,35
489978192324287428,41,9066876057916,031803366,1983/04/02,2018/06/30,2809.1,2021/12/07,40
126585289622071052,63,0297769524641,928427607,1998/11/30,2020/06/07,5411.1,2021/11/10,25
832043998537682838,59,7801936800143,811106228,1984/11/27,2017/06/06,4712.0,2021/10/02,26
666600491457308927,14,9153885287869,655035238,1983/07/15,2020/04/15,5173.6,2022/01/28,28
827330037399403654,51,8812665382302,704113386,2002/05/10,2016/10/16,2897.3,2021/08/17,29
272705470482781373,59,6693244608169,207636305,1986/06/13,2022/04/12,2809.8,2022/06/07,27
400010115824276530,61,7142770303734,783448739,1999/11/13,2021/06/17,3566.0,2022/03/28,41
915252802945903161,44,6588695206575,764477822,1985/05/29,2020/12/25,2678.4,2021/09/09,20
742538907527469732,50,1928709229715,475179691,1998/09/04,2017/09/22,4668.7,2022/02/06,42
629320813245054214,12,4032594167077,128259266,1984/04/16,2016/10/12,3986.4,2022/03/07,34
352958634469312754,9,7274351731309,898272364,1981/03/27,2021/09/03,5276.8,2021/12/04,32
109444728227263264,62,7221521752924,543694949,1999/03/22,2016/04/19,4718.6,2022/03/30,35
457714836065136680,16,0056992096443,810341816,1984/03/23,2018/11/02,2071.0,2022/04/17,42
510821596953984822,42,6011236992205,865112570,1997/04/03,2018/09/23,2732.2,2021/09/30,28
884822605598576513,61,9062965723621,271338817,1998/04/06,2019/06/12,3429.7,2021/09/29,35
277229393784077584,29,4593141157540,151564873,1989/01/21,2019/06/25,5081.3,2022/03/28,32
610224180104847175,56,9529749935828,871779287,1982/09/02,2019/11/13,2158.3,2021/09/01,33
285129643236983006,55,9159782004398,533408750,2000/07/16,2019/09/12,4654.2,2021/10/06,38
291336944600406724,20,6953795753948,103611311,1987/07/10,2021/03/28,5605.6,2021/09/29,38
387653130787559475,46,6495540627071,491328859,1992/08/12,2019/01/13,4177.7,2021/07/10,35
395795096119291057,41,2810206615005,967750232,1983/10/18,2017/02/04,5852.4,2021/09/30,40
223421028924508088,9,3614653330358,469481970,1987/10/23,2017/03/25,3071.8,2022/04/21,41
783758497187772267,25,3712380920733,542192177,1984/12/11,2016/08/27,4244.4,2021/07/20,38
800970948927837880,68,3151264621503,126345335,1995/11/12,2017/12/15,2269.4,2021/07/08,36
933390038161455046,42,7015179502549,231364148,1985/07/06,2020/02/13,5651.6,2021/10/04,29
707970583090526844,28,0115504378836,360536819,1992/12/20,2016/05/06,5734.2,2021/11/14,40
899426180262840315,4,0306182276753,630504086,1984/10/16,2020/01/14,5227.0,2022/03/06,32
656611316351035105,37,1240599331978,120610911,1989/11/08,2016/01/23,2399.4,2022/04/23,37
097180311609446130,28,2963302128218,609684236,1990/04/10,2021/09/09,3034.6,2021/10/27,34
262832052342259636,68,7527183528502,804106436,1998/06/12,2018/09/27,2731.5,2022/04/17,24
632736846223159795,38,6108179542724,814599416,1981/03/15,2022/06/05,2479.2,2021/08/16,39
808578488377048218,6,5301902905294,569770520,2003/01/03,2021/11/30,2487.9,2021/12/21,30
082163446325057687,24,7546598594172,606655025,1998/04/25,2021/07/31,5027.9,2021/08/19,34
670123375055314772,59,3891772033120,578750221,1980/05/26,2020/01/10,5405.3,2021/12/14,27
511274729068349650,66,4837768929500,825346714,1988/06/23,2016/03/05,3384.3,2022/05/09,32
784131383205575190,41,2990685964417,185410535,1986/01/09,2021/07/16,2518.4,2022/04/02,32
359360914093606154,66,7611047503056,165735138,1998/05/03,2018/06/18,4163.2,2022/04/27,38
849836003149732867,33,1766363074858,149637885,1983/01/20,2020/06/23,5754.1,2021/09/20,42
095079302645293932,13,8149072711068,771746969,1984/12/24,2020/07/17,3540.1,2022/01/05,27
516964562576706455,63,9733288989764,359085030,1998/12/31,2022/04/04,4994.4,2021/07/27,31
030261522812453856,66,6980295197654,279779847,2003/07/04,2018/08/09,4804.7,2022/06/10,41
720316356448680654,49,5737406839214,517669957,2000/01/20,2016/03/08,5404.2,2021/09/13,40
721486036256470413,25,5102556935908,122038839,1981/04/03,2020/12/21,3996.5,2021/06/16,29
999827942939958690,47,4876599035576,109152909,1981/03/23,2018/02/02,4213.9,2022/04/20,36
086569178837600184,36,9335639082407,840308512,1990/06/08,2019/04/04,2485.3,2021/11/29,40
669883412345222332,25,0779324282066,000118091,1980/01/15,2020/01/22,3349.2,2022/02/21,34
517308865765688148,11,4142290995116,641678848,1988/06/26,2021/10/10,3900.7,2021/12/16,31
856449617300866383,58,8165577868672,128857902,2003/05/29,2017/10/08,5324.7,2022/05/21,20
172509510801292737,48,7216485700274,920671582,1989/03/27,2016/08/24,5564.3,2022/04/20,22
974256832759941497,33,8101303682913,514703529,1985/05/21,2021/03/10,2712.8,2022/05/26,27
902124479369300609,6,8480546873907,558836335,1996/06/20,2021/09/06,2650.0,2022/03/18,25
613102528209867839,19,5147725626485,496125101,1985/05/01,2017/02/27,3143.4,2021/09/06,28
750207291097019028,44,2966882861868,791089666,1990/04/16,2019/02/01,4071.5,2022/03/24,28
462702218874731035,1,5985489260496,720427087,2003/07/28,2016/05/28,2509.8,2021/07/19,30
518327769028219729,27,1996611841382,976658568,1985/07/08,2017/12/20,5375.0,2022/02/01,28
431115163327942660,68,6384837975045,697593078,2000/09/06,2020/04/20,4227.3,2021/10/06,31
521086893434003047,6,8504395555121,388351313,1994/09/05,2016/11/01,5995.3,2022/06/10,36
203868536646459819,26,4972163721253,110997983,1989/07/12,2022/01/04,3956.1,2021/09/14,35
596149699350151050,51,4533514757374,730565489,2002/06/17,2017/09/19,5580.5,2021/10/12,28
217697935241581859,26,4484723589305,722782499,2001/04/13,2016/07/22,4222.0,2021/07/28,30
283328392327987319,63,8551987516273,892400161,1987/01/11,2019/05/21,2682.7,2021/07/23,29
781378486401359600,22,3908458223726,423735455,1983/09/01,2020/12/02,2710.0,2022/04/06,26
438389169162230178,14,0301523368269,530468728,1998/08/27,2020/05/08,2921.9,2021/12/29,40
100795952072260175,13,2486496573219,680048950,1996/12/24,2021/03/10,4530.1,2022/04/22,25
889316781496594204,32,3282436434400,536768740,1988/09/25,2020/10/01,5657.1,2021/12/15,36
126877575771003055,49,3767969593899,011634870,1994/07/24,2016/06/01,2192.0,2021/08/24,38
862872533353169494,59,0885162942707,030037985,1996/10/03,2020/04/10,3717.0,2021/10/24,26
204474694172112842,14,7078704141172,165642122,1983/04/06,2021/12/04,4418.4,2022/02/19,25
755494117330047133,62,5410849295173,975603874,1991/12/05,2022/01/14,5833.8,2022/02/15,27
554756155252380704,27,2392573126882,391092360,1988/05/11,2021/06/01,4039.0,2021/09/15,32
247623755674907309,52,5250015925991,921683953,1982/01/19,2021/12/28,2336.3,2021/09/12,41
209609724947136027,19,0711071753286,916777647,1990/09/22,2020/05/11,3458.4,2022/04/11,35
219468989531359944,35,6061690227385,119408836,1995/06/01,2021/09/09,5680.7,2022/03/09,31
489666801008499723,22,5541885103757,770705457,1985/10/10,2020/08/29,3230.5,2022/05/13,28
462938386602388785,39,9844119472852,060612210,1991/02/14,2017/05/18,3573.1,2021/09/03,41
289990652655484381,31,8106529472828,457935060,1997/01/25,2016/10/01,2238.0,2021/07/28,25
790658754203834883,66,8348550594598,967352929,1986/06/25,2019/06/05,3257.6,2022/03/08,29
062387576389959476,66,0001355124517,815455502,1980/02/28,2019/08/03,4761.7,2021/12/03,31
358022115816051477,41,3250659719961,172454512,1983/05/16,2017/08/20,5167.7,2022/04/22,29
360441444220460493,30,7262675233658,618017920,2000/06/28,2019/09/19,2163.4,2022/04/11,40
686737080640661770,14,0737614756608,063013390,1994/10/17,2019/07/14,2076.9,2022/06/05,29
617638118927716272,17,8681663002248,918046261,1984/07/25,2021/03/09,3637.7,2021/08/03,20
946990991319270467,65,0749509373464,111944245,1999/09/05,2022/06/06,5881.9,2022/05/22,34
278483638737086463,63,0271420240074,947210186,1992/01/23,2016/07/12,5496.3,2021/09/30,33
766008006004059394,68,1386260916291,354548452,1997/07/26,2017/10/02,2023.7,2022/05/24,22
695994161938535440,28,0700934935910,699640242,2002/10/16,2016/11/27,2142.2,2021/09/30,36
519287646807649027,25,0657995543659,420828409,1983/05/16,2016/07/26,2168.8,2021/10/28,37
223354835000975292,54,1131402807689,669459145,2002/03/14,2021/02/08,5789.8,2022/03/27,24
117096231782877046,9,7551344059611,666528380,1997/08/14,2017/09/25,5621.3,2022/01/02,42
653701966349091351,54,1910498499280,207411071,2003/09/12,2016/11/26,4879.4,2022/03/09,25
763348132054705429,35,6560878410762,423000538,1987/05/25,2017/09/13,4723.9,2021/07/18,34
772459829560889387,25,2142636211670,326237167,1993/11/15,2021/02/07,5974.3,2021/11/26,28
717602313551958332,3,4969337711998,756554237,1985/12/22,2018/05/30,5865.4,2021/10/04,31
623741212299691196,39,6267910974559,070608449,1991/08/01,2018/11/07,4924.4,2021/12/19,32
444676742759692208,32,9448971034105,642402355,1994/12/26,2020/02/07,3954.1,2022/05/17,42
089806820094484926,50,0594958161788,762563152,1981/11/10,2020/05/08,4789.8,2021/07/30,39
888567678104272436,50,4533138143211,622971470,2001/02/16,2016/07/15,5231.2,2022/02/06,25
463649334094914655,28,7178687048743,514041018,2001/12/23,2018/05/17,2352.3,2022/03/11,30
865527401687847392,42,5713354497216,249717483,1990/12/28,2020/02/02,5883.7,2022/04/07,33
629110429161450655,26,7313212461585,240982467,1983/12/13,2020/09/02,5977.9,2022/02/20,30
219449212992851463,20,8274870573941,903562823,1990/12/29,2016/07/21,3751.7,2022/06/11,20
476047073183087192,46,9479916656548,211127568,2002/04/05,2016/08/09,3684.3,2021/08/22,36
624701793979912595,6,2362391005532,930323810,1990/04/08,2019/10/14,2037.6,2022/04/27,38
619283156530731249,3,1561200217458,496602724,2002/09/29,2022/01/09,5540.1,2021/07/03,41
202987579766353784,56,1856193311221,696388499,1996/08/26,2016/09/28,5925.3,2021/08/19,25
465839346871138421,30,7657620761971,886153643,1989/10/18,2019/05/12,2107.8,2022/02/03,31
856120556301205414,40,3870548552679,489094171,1981/09/15,2020/08/14,5252.6,2021/10/12,35
264492516434219531,58,4274160605996,926787743,1988/08/17,2022/04/11,3378.4,2022/05/15,31
634416879572819976,28,1749033967534,295534196,1985/06/11,2016/08/07,2419.5,2021/12/05,38
153897678018431472,14,2418115717005,570944673,1998/02/19,2017/11/08,2066.4,2021/09/20,23
223646148450688109,6,2103313462523,460050768,1986/05/11,2018/08/28,5498.2,2022/04/10,23
017949938056269571,27,7011144452036,643737850,1988/12/11,2017/01/03,5594.8,2021/12/31,25
512085045817002764,27,7394849708898,747419447,2001/04/13,2019/03/30,2459.8,2022/03/19,20
320406086552070327,42,6275927860043,658576828,1999/02/23,2020/01/21,4399.5,2022/03/02,32
416473960051248509,2,5184141852201,265613599,1985/08/07,2021/07/05,2156.9,2021/07/26,22
623059810930146500,7,5060255698539,595793106,1983/05/31,2022/01/25,3907.6,2021/07/03,26
201593050393385842,42,8764209105157,894245898,1980/12/25,2022/01/12,2230.5,2022/05/07,32
930761982930169001,56,5502323279518,875501341,1998/02/26,2021/09/21,4006.3,2022/05/26,20
100021300891254116,45,7932854226315,941569594,2000/12/11,2017/12/19,2530.0,2021/11/29,21
410040078548770574,15,2358597782618,312888390,1980/04/06,2016/08/09,3505.5,2022/01/03,29
327665053334454069,67,1965641941149,147057564,1992/04/27,2016/03/01,5917.2,2022/02/11,42
402043982894227078,12,8394089655901,208882281,1991/09/15,2019/08/25,2485.8,2021/09/19,29
662379661392787626,41,2317268579060,517584605,1998/11/09,2021/03/17,4722.1,2022/03/22,25
319312103583990884,7,3162297742433,549556929,1990/01/30,2021/04/16,2339.8,2022/02/22,35
253431295997120890,54,9526457651558,326183888,2002/07/27,2017/12/23,5497.5,2021/10/22,41
408872723923445250,40,3756338332875,788954633,1995/07/27,2022/01/18,3671.8,2021/11/06,31
444011260956302275,63,0614368162406,819263257,2001/11/11,2016/01/10,5672.1,2021/10/14,33
801088473792229614,19,2306247369359,665991474,1995/01/03,2021/09/23,3775.0,2021/11/26,38
142134199117251931,52,2466884044922,243666741,1980/07/11,2019/07/01,5425.8,2022/05/09,25
035893069848246830,23,2258183071548,213337346,2000/04/11,2016/09/07,5503.2,2022/04/24,27
664228327137413454,45,4817913824657,583811958,1982/03/16,2021/03/01,3637.0,2021/12/26,20
348787670874187638,22,8658574662571,935623139,1994/05/18,2017/12/19,5763.7,2021/10/21,24
675112142658033986,68,2712196639070,870354326,1988/12/27,2019/05/06,3548.2,2022/04/08,22
406918412369311622,32,4963308792000,269360784,1991/05/19,2018/10/12,4929.9,2021/06/22,21
104736727106557892,46,2395329122343,075744736,2003/10/06,2016/05/23,2531.3,2021/07/24,25
183816441272416725,56,1548892241835,248326353,2001/12/19,2020/07/11,3967.7,2021/10/17,30
237528541790558183,5,4069034971385,741680868,1988/11/12,2017/11/23,5883.1,2021/09/05,26
926129318024959102,12,3952373124724,816919197,1984/04/08,2019/02/07,5106.2,2022/02/09,27
552923022629372720,12,5704619642234,566934506,1983/11/29,2021/01/23,2939.4,2021/10/06,39
429503619018464245,49,7690285276770,207849278,1992/04/23,2021/07/14,3777.4,2021/11/26,40
662900681422953943,34,3288851563653,554820744,1984/02/16,2016/09/24,4509.7,2021/10/23,22
801291923580882906,17,7915912141542,679980128,1995/12/21,2021/01/08,5126.5,2021/06/16,41
039433497243907933,15,5559572876276,275315109,2001/05/02,2017/04/14,2616.1,2022/05/23,40
570767218815905023,25,4046945030619,014977062,1983/04/02,2021/11/17,4595.4,2021/11/27,39
451775484616085641,49,7918540273477,936125425,2002/04/12,2022/04/15,5720.1,2022/02/09,20
236016170186093803,57,6282222730309,151933788,1995/12/10,2019/07/16,5574.1,2022/02/23,38
065270252904594480,50,6556973496145,962882333,1991/08/18,2020/05/21,4307.0,2021/12/27,28
622599906489631674,62,0528159958307,879394783,1994/10/03,2018/09/26,5228.3,2021/08/13,27
107936125529083574,12,5518178215348,505533316,1990/04/16,2018/02/11,4069.1,2022/01/04,28
143359349112505772,44,7290940646965,062991989,2000/08/29,2019/05/26,5087.6,2021/11/18,30
062618667425302547,23,5270204880566,285198433,1987/01/21,2017/11/23,5210.1,2021/10/11,27
480849959479729498,15,6408812207814,129990013,1998/06/14,2017/04/08,2203.1,2022/04/28,34
096148119201263791,22,3485878439331,164844587,1984/09/17,2016/08/11,2404.2,2022/02/22,37
755638489611519481,38,2217569304569,027843343,1995/04/06,2018/08/13,5112.9,2021/06/29,24
331600103871920957,45,9509999926995,304486842,2000/08/19,2019/11/27,4694.2,2022/02/09,20
699648061591944792,57,8987160593318,853054184,1983/07/13,2016/02/08,5413.9,2021/10/21,42
085165052136256178,57,9877843348801,419083641,1982/12/30,2022/01/29,2807.8,2021/06/18,34
987271016926183085,6,5559598946865,735907343,1985/10/28,2020/03/01,5796.2,2022/03/04,34
273128115412693187,2,0448977168760,129138400,1995/11/05,2020/08/19,4965.9,2021/06/30,24
488292711589575874,56,7426029753251,521236964,1988/04/01,2019/11/01,4129.3,2021/12/23,32
356548026797007916,14,9763142234955,583048018,1997/10/24,2017/08/12,5018.7,2021/11/30,39
931550113142148675,32,0858492118991,420067700,1980/12/14,2020/03/07,2306.7,2022/02/08,22
015235215955568369,64,1729480062735,953177644,1998/06/20,2018/03/26,5304.1,2022/05/08,41
422777929952264225,30,9778070336816,835557478,1984/03/28,2020/08/22,3475.4,2022/01/02,41
802361430848269916,8,9515367714573,520916114,1996/06/11,2020/09/15,5295.6,2021/06/26,31
536122488021408535,22,0985792196228,089514368,1985/06/11,2019/03/18,4723.6,2022/06/06,38
546026883044572460,8,9184463126654,705546866,1984/05/16,2016/07/19,2588.4,2022/01/31,29
889411055492867882,14,4698010875359,556726431,1995/09/22,2022/03/29,5314.9,2022/05/01,27
720801151270470686,55,0571226249636,446675659,1987/10/06,2019/10/27,3940.5,2021/10/24,23
055029812652210562,22,8985016230497,606825216,2003/01/04,2020/11/01,5831.1,2021/12/13,22
112433951314792874,11,3680546793407,579496976,1990/06/07,2021/04/03,5333.3,2022/02/19,36
809538241783917264,39,0502664254859,847538490,1994/05/27,2019/09/03,5488.1,2021/09/27,27
827797967182718341,48,6670827316964,601567932,1984/10/01,2017/10/17,2107.8,2022/01/29,21
230274796220700854,24,9893337380652,976385432,1989/12/30,2017/10/14,2045.5,2021/12/10,34
680436579350982712,42,9996444091973,138733220,2002/11/01,2016/06/16,5479.0,2022/05/20,35
748881998849018041,68,4283965081872,275130870,1996/03/11,2018/02/14,5059.3,2022/01/10,35
324746937876049521,15,8008669189932,717893938,1994/09/19,2019/11/19,2437.6,2021/07/15,36
496789633486015057,59,2541807736813,262528955,1989/08/24,2020/04/05,5975.0,2022/01/08,37
108794393148511154,59,6542778344306,940153911,1998/08/24,2020/02/25,2790.0,2021/07/18,39
564099704942397571,64,3479951654040,760273013,1986/09/03,2019/08/28,3225.3,2021/12/04,25
349142676621009765,4,9543076044682,246269998,1999/03/29,2018/11/19,4178.7,2021/10/24,30
561625628362233948,11,1943041708885,707376086,1995/09/02,2021/06/13,4453.2,2022/01/09,40
062477929283364779,24,4343829428551,475466797,2001/03/02,2019/04/14,2972.6,2021/06/19,40
969821151147936280,3,9291266855688,492402440,1995/09/02,2016/03/30,3125.3,2021/08/27,28
966284380209362441,39,5780786028510,715957640,1998/08/11,2021/01/14,2721.6,2021/06/17,32
109212984964077709,5,4180083783932,505210257,1993/02/14,2021/03/15,5781.8,2021/08/04,26
899624425256814565,32,0710018239785,662414049,1996/01/25,2019/10/30,3517.5,2022/04/28,37
112812812413241537,5,6254656420144,710802332,2000/05/01,2018/07/21,4631.4,2022/05/01,38
692308088238639855,59,2837245908303,316783870,1988/10/11,2019/10/27,3519.2,2021/10/17,21
