curp ,idSucursal ,rfc ,nss,fechaNacimiento,fechadeIngreso,salario,antiguedad,edad
724103165541173159,33,4777631968600,970439110,1986/02/05,2022/01/14,5903.0,2021/12/15,22
517436850030277323,21,3944863482646,193524302,1985/07/27,2017/03/24,2009.1,2021/09/23,33
189823076676114610,36,1087406212005,926840601,1993/06/06,2019/03/23,2696.7,2021/12/06,26
278364300286363528,21,4312138444892,916474709,1994/12/12,2018/12/26,5360.8,2022/03/03,40
931626440465544741,18,9901903582595,560442667,2002/09/30,2017/10/11,5837.0,2021/11/20,20
647617208995675686,9,5963349153449,517016067,1997/08/03,2020/08/22,5453.6,2021/09/13,32
460277245600645507,3,0442756131931,161096350,1997/06/18,2019/11/29,4232.0,2022/03/18,27
937280671004603767,31,6280614524638,510053909,1998/02/20,2017/04/11,2811.6,2022/05/29,35
200290691952701477,11,7482745903941,206464727,2001/02/16,2019/12/08,2545.2,2022/03/19,20
661202075362732048,11,2368858712354,637717433,1998/04/16,2016/11/10,2398.5,2021/12/17,34
558323329766158676,42,8144162276048,517788536,1986/05/04,2016/04/03,4480.5,2021/12/03,35
557679241532261999,51,0962508387390,924376540,1999/04/16,2019/08/29,4666.4,2021/12/04,42
159753889712029535,60,0459123980533,133729162,1983/10/09,2018/04/13,5972.2,2021/09/14,40
018980860006841746,25,7136185253066,372046912,1983/07/27,2021/09/19,5519.7,2021/09/25,33
223338990984631247,27,5384986074928,372954550,1994/03/10,2016/07/13,4937.4,2021/07/28,22
721548796836550105,35,7199801364471,336037008,1987/02/12,2016/01/30,2774.5,2022/02/23,38
218801036872983584,63,5861754104401,807354229,1996/07/30,2016/03/30,5045.4,2021/09/29,33
723559019694503868,63,2879468390953,789704758,2000/11/23,2017/01/04,5854.6,2022/01/02,35
298326459068258361,23,3561190243544,258723658,2000/04/09,2016/03/11,5034.5,2021/08/25,20
661450617769620945,57,1130903084730,296335008,1996/10/08,2022/02/04,2417.7,2022/06/11,40
869392407893216866,35,2895457014941,630736626,2002/01/30,2019/06/19,3267.9,2022/04/22,41
441428045423284668,16,7168758285215,741938186,1993/02/12,2018/04/22,3889.6,2022/01/18,30
928679863616934176,17,7236356847186,088251968,1986/08/25,2021/06/29,3957.0,2021/09/19,31
669419850381613313,67,1075321016642,939283222,1980/05/19,2019/07/19,3738.0,2021/09/19,37
028999516438154014,13,5980401926259,301390063,1996/07/14,2021/12/09,3078.0,2021/07/27,23
208753334081005296,33,1822197281483,243964369,1995/01/16,2017/02/22,4742.4,2021/09/23,29
213797471747940424,59,6400104774939,963260403,1983/01/04,2019/10/05,3340.7,2021/09/21,26
796026093364468992,12,2652251474538,565071122,1980/04/14,2017/06/18,4468.4,2021/07/04,33
583319259783581508,68,3458530061476,450483874,1996/01/06,2021/06/17,5640.9,2022/05/30,29
646267057911400815,18,4216361325447,378671424,2001/03/12,2017/05/05,5348.2,2022/01/10,21
575516590684861060,4,3942250354542,151026496,1993/01/25,2018/06/14,3474.7,2021/12/16,33
255950545096723416,3,9057841247705,999818343,2000/09/19,2017/11/30,5595.0,2022/05/25,33
102715080866333082,61,9414111874551,237474201,2002/08/14,2016/11/25,2636.7,2021/08/31,30
900816568792167920,47,4072928889931,212090636,1994/12/28,2017/12/13,5112.7,2022/06/11,37
490937832112002699,12,6506750482117,005643480,1998/09/20,2022/02/12,5563.8,2021/07/12,27
498192728689311669,31,9482346670184,820529085,2003/03/07,2019/04/10,4019.7,2022/01/16,21
693287927984529959,40,9923415261193,419654053,1983/04/04,2021/02/02,2874.4,2022/05/23,32
502363049851751339,66,1248638396585,601725753,1989/05/27,2016/08/06,3225.9,2022/05/19,28
639510988801624525,31,4419283515955,686845736,1992/09/27,2018/09/07,2346.5,2022/03/16,38
940967198505054197,54,3910548978602,861015040,1980/09/09,2017/02/10,3962.2,2022/05/22,24
586983208984793472,41,3890905927332,837785488,1980/08/11,2017/12/17,5644.5,2021/12/20,33
422865904109161008,17,7989694807644,861843290,1983/02/03,2019/10/13,5822.9,2022/02/13,22
530246997063636244,4,1138727987436,612159698,1989/11/19,2018/06/03,4372.4,2022/05/14,28
485867995763630622,57,4569786881044,099061669,1980/09/04,2016/12/04,3690.9,2021/11/05,29
844947889789870542,31,6932407090334,308324301,1990/06/05,2016/08/07,2689.2,2021/06/16,38
163690624887770468,64,1899863089067,154028714,2001/04/05,2018/10/17,3950.3,2021/08/30,38
150096743504393986,28,6266886144789,297551812,1983/05/20,2016/09/23,3891.2,2021/07/30,41
005494862998403043,64,9999387770785,878652116,1981/07/07,2018/02/09,3476.2,2022/04/18,40
765883832882726094,27,8176953734817,638967738,1984/09/09,2017/07/17,4400.7,2021/09/25,28
526160914361343199,60,7035281146541,384802882,1981/12/18,2018/08/18,3385.6,2021/11/30,33
867396764186320061,63,5864931174059,162202852,1981/04/26,2017/06/15,2908.4,2021/12/12,32
366494165214639779,54,7136472080085,883442433,1987/05/26,2019/04/20,4453.3,2021/07/07,37
416826962428290542,33,6267106222664,754250177,1998/10/12,2017/04/27,3325.3,2022/06/04,34
951644120090119849,65,4767312919299,286399361,1996/04/22,2018/12/06,3082.7,2021/12/21,21
435587128064558273,4,1739994631511,515455103,1990/03/21,2018/06/11,3536.1,2022/03/22,32
964151789579166208,7,2536125431483,364549865,1984/11/10,2021/03/19,3564.1,2022/01/08,28
577058439484482675,57,5196311866310,760570132,1983/04/18,2020/05/28,2062.2,2021/07/07,37
316042985355677755,1,3399878802857,136029696,2000/06/04,2022/01/27,2081.1,2022/05/25,29
972526054940503927,29,4036200749488,336830984,1991/06/13,2020/09/28,3120.1,2021/12/16,35
652620827167509798,26,6740212279731,638955434,2003/12/02,2017/04/19,4073.8,2022/03/07,37
238878560001969271,44,4161925629929,813448969,2001/08/13,2016/11/18,5776.9,2021/09/06,41
804503200423980015,45,5913792234927,290663231,2001/01/11,2021/08/02,3901.2,2021/06/23,34
979559013084354451,60,1579106846524,426713866,2001/03/15,2017/05/07,2339.5,2022/06/01,20
244835491508332730,56,6745981071330,013450608,1991/04/26,2020/10/15,5228.9,2022/04/29,29
435775685410577910,46,2839163752254,230004887,1990/05/23,2018/05/12,2532.1,2022/06/14,30
643920630151934534,46,1332067641339,299550753,1981/10/27,2018/12/15,4027.2,2021/07/24,25
795622989095958465,37,5195110189238,465390890,1995/09/23,2019/06/01,2622.3,2022/04/23,24
479858714395025036,5,4677786584668,838490220,2001/10/15,2016/05/23,4411.2,2021/08/05,29
104427026468697871,50,7677250697537,169435536,1996/08/09,2019/07/02,5185.1,2022/03/06,31
932793228725812902,60,2167474497301,464091716,1980/12/04,2020/06/27,4559.7,2021/08/26,41
459770649411923468,51,6503656196802,223508856,1982/02/06,2018/12/05,4187.1,2022/03/16,31
727812306173037895,57,9983412221475,018391142,1990/09/04,2017/02/22,3117.7,2022/01/09,22
011815634042638291,28,4750970993289,453523040,1997/01/01,2021/06/11,2935.6,2021/12/27,22
987697570114552827,41,6808100319494,410388218,1998/10/22,2017/01/04,5131.9,2021/11/28,39
431746167051766574,61,1603289192652,261718091,1981/11/23,2020/01/22,5853.0,2022/03/11,27
536506006327210639,24,4130761825233,120156383,1999/03/22,2021/02/13,4145.2,2021/09/02,39
691935241577306254,38,8819465996155,852887081,1992/05/24,2020/10/10,3742.6,2021/12/21,24
919698190546501377,20,2943836016764,695027879,1987/07/17,2018/05/21,5093.5,2021/10/21,24
553542319052769060,35,0940150909272,701035320,1990/05/30,2016/01/13,3725.6,2021/10/28,20
500826028967532354,49,6138016498481,598167199,2002/08/08,2021/08/02,2842.0,2022/03/08,20
889410287887331519,61,9779263574200,739485698,1982/11/22,2021/12/21,5941.9,2022/03/13,36
120766223163400867,43,0309484057984,722739988,1985/05/25,2020/06/24,4922.5,2021/10/06,38
413878569614302321,8,0513176312341,566973069,1984/08/23,2019/07/01,3418.3,2022/04/01,25
779001356593646870,23,7426229155165,100599036,1991/10/20,2021/09/25,5631.1,2021/07/19,28
545363859040126048,13,2965434344041,865574406,1993/03/01,2016/09/11,4669.4,2022/03/16,29
856856066761797068,62,5326267893018,782881911,1996/12/05,2016/09/18,4085.1,2022/01/20,31
230839625084654904,20,2640608219857,804080641,1984/02/08,2022/05/16,2242.5,2021/09/16,23
839956795086307777,32,6899923816491,384104020,1995/01/09,2019/10/02,3425.6,2021/10/19,35
747976233270247078,19,8029078863681,962818087,2000/05/15,2018/12/25,4487.5,2021/07/22,29
715502718587934677,20,5621155717711,157757827,1988/12/31,2019/05/07,4731.0,2022/04/26,37
999378941385602238,55,0399998971880,870439481,1981/08/15,2018/02/24,2257.5,2021/08/09,37
970191109480741679,10,6452744206140,138062000,1994/04/02,2019/01/01,5450.4,2021/07/14,35
296756155913317510,47,7315216395994,156241433,1999/09/14,2021/07/01,3527.6,2021/06/16,38
170453802783086028,39,4458876555652,221328668,1987/05/29,2022/04/23,3983.1,2022/05/03,31
872536408402111811,26,5345041009473,704704275,1993/04/12,2017/09/07,2651.5,2021/07/02,26
714548180148833725,14,2253193700611,464864648,1998/05/09,2018/03/22,2229.1,2022/02/26,31
892459731596800434,52,7163854368360,734084903,1984/04/28,2016/03/17,2917.2,2022/01/10,39
000392493218595027,39,3622265575870,288622827,1990/01/08,2016/03/19,2693.5,2021/09/18,26
637518558733093590,23,2676646072444,462845080,1988/08/17,2017/10/20,2606.5,2022/05/19,28
585245478433659764,10,9428989836625,016408871,1991/06/08,2021/02/01,2778.7,2022/01/07,24
850012755790280876,24,7146646752750,282299454,1999/05/29,2016/10/25,3770.8,2021/10/15,36
791262474192821616,57,2449992885994,054677782,1997/06/26,2021/08/14,5768.8,2021/11/16,23
914669767101827097,61,7173400954554,538231507,1989/04/21,2019/06/30,2089.0,2022/01/18,24
737248022045326274,8,5230881593805,171981548,1989/02/16,2021/04/22,2039.1,2021/12/27,23
465773151057709435,52,7124737778936,794332804,1995/05/26,2016/06/04,5253.8,2021/06/22,41
079300940191212332,7,9004230417131,705995396,1994/04/05,2017/04/02,2031.9,2022/05/22,24
070307453181822437,38,2972950613264,610749963,2002/03/09,2019/06/01,2771.9,2021/06/30,29
887616506246288839,33,9109886323463,888147325,1990/04/06,2019/07/12,3184.3,2021/11/27,24
359246751782826139,37,9582062470505,695316455,1997/04/17,2017/07/07,4354.4,2021/09/02,38
780446877536053717,46,2756039591603,223501072,1998/05/05,2016/01/28,5519.6,2022/03/14,21
287945360620028857,37,2490232221251,055056097,2001/03/02,2020/01/02,4662.4,2021/11/08,38
894808064101931649,29,3805473040372,118367129,1997/07/04,2017/05/17,2145.6,2021/09/14,41
933906987864398818,45,1983577313757,434185104,1981/05/05,2018/02/24,5963.5,2021/10/28,30
014188798190435268,19,3668093646730,866546004,1992/03/23,2018/12/12,2815.4,2022/02/21,30
941096190717411302,19,3683513518300,094254553,1989/07/08,2018/08/23,3970.0,2021/12/23,39
227899755678922799,40,9622505704626,875822543,1999/01/21,2019/08/09,5568.0,2021/09/03,38
861946698398729966,2,4925325955150,057257624,1983/09/10,2021/12/14,2939.6,2021/09/01,28
015192901671160578,45,6463307317453,730469701,2001/03/13,2020/03/21,3847.3,2022/02/15,28
571689244185813031,15,8867345601147,610782775,2000/12/31,2020/05/06,2979.1,2022/05/13,36
038109588937917918,51,0179236564890,446008502,1991/07/06,2020/07/30,4136.9,2021/08/13,25
817267828169406241,32,3440036037197,641952528,1988/08/01,2022/01/12,4203.7,2021/12/06,34
345100046693505455,32,4564411336395,805139617,2002/04/26,2021/08/23,3525.9,2022/05/29,35
571339425864150343,21,7651466278152,349293690,1993/02/27,2016/12/31,2630.8,2022/02/24,26
948984396011975092,31,7768916314982,396829182,2002/05/27,2017/10/26,5938.0,2021/07/29,20
255323287698267945,55,0576883481715,288951175,2003/06/12,2020/04/03,4912.0,2021/10/13,35
948522101858039571,17,0787112920874,498327975,1994/03/05,2016/12/10,4065.7,2021/06/20,26
250123058192521076,17,4787058687807,429416983,1994/01/21,2021/09/30,5030.4,2021/09/07,35
849823306364628876,11,6790446946206,649440254,1993/08/03,2017/06/27,4903.7,2021/07/02,35
328231003827728506,42,5213788371708,159366216,1996/12/16,2016/03/27,3878.1,2021/10/20,41
025253821443662134,37,6997727788327,835231380,1982/06/06,2019/08/15,2597.4,2021/12/28,42
211242428681606886,37,1606030937034,987780346,1980/12/20,2021/12/24,4929.8,2021/10/08,21
846662707194959124,52,4294899025377,327417671,1985/10/10,2018/05/18,5462.6,2022/03/21,26
336226167352210595,31,1245254234738,792220734,1996/08/22,2017/05/26,2001.3,2022/04/22,37
315713856742637774,2,6970569968844,070480202,1980/11/25,2019/12/26,3603.1,2021/09/08,40
519340403810055134,62,7301331838228,480041618,1990/08/23,2017/08/20,4777.4,2021/06/26,30
640945320564247901,43,4310789692840,724089753,1991/04/17,2020/01/01,2239.7,2021/10/26,39
240011517512891669,51,9081436674086,107045165,1992/02/19,2020/10/14,5624.6,2021/09/26,27
582561961003489441,14,2733333162701,622114654,1997/02/07,2021/04/30,4274.2,2022/01/14,34
198794452224914492,5,6275927892172,460621779,1992/10/04,2018/12/29,5134.1,2022/01/08,20
147037634412055735,31,9236277462144,753003766,1987/12/29,2016/11/01,3401.8,2021/08/31,42
261788721535389354,67,6670543490825,768501037,1996/12/30,2020/07/15,5827.4,2022/01/08,27
279694054288794771,58,8328910659916,585763545,1988/10/25,2017/01/08,3058.0,2021/09/26,37
515153471678287297,63,0565887788979,967015959,1991/04/22,2021/09/10,5532.4,2022/05/02,22
768342892972580094,38,8920096600806,709509961,1983/09/11,2021/06/25,3237.1,2021/09/20,29
726487026289026715,67,7701955879014,317235193,1996/11/29,2021/11/04,3345.5,2021/08/21,23
197514555507175483,58,5265525133230,750791178,1990/12/21,2018/02/10,3396.3,2021/10/24,36
797208527962642841,67,3844414830346,038248197,2003/04/21,2016/11/03,3537.5,2021/07/03,37
290354213996363787,3,1482772933556,725719479,1985/04/21,2018/08/22,2180.5,2021/11/28,39
305159254699311031,13,8289544887993,981444352,1998/04/11,2021/01/29,5017.8,2022/05/02,32
884196508857184821,59,7023674478406,923462068,1994/07/06,2019/11/19,3606.0,2021/11/28,29
789839210880016730,10,4779478529638,752480937,1998/02/24,2019/01/19,4343.9,2021/10/24,28
794284295151902024,59,5234307894271,331122664,1984/11/06,2020/05/03,3929.8,2022/04/30,35
341232128723366260,47,1021605969157,769705183,1990/09/07,2017/11/28,4559.1,2022/06/11,26
221016608523649137,63,0539642588778,805725640,1981/11/03,2019/07/25,4675.4,2021/12/04,41
162772872664724971,58,0395548848332,911269846,1987/02/21,2019/04/11,4126.0,2021/11/06,28
608589824973896672,19,2490409898635,334883264,1991/06/28,2017/01/28,4864.0,2021/09/28,29
703147146611863821,32,1583988371886,784369110,1986/05/07,2017/05/04,3549.3,2021/09/14,21
966056589738992359,29,5748494796441,752431999,1987/11/15,2018/07/17,2004.9,2021/10/27,37
273430676210954421,7,1765391867758,993981596,1982/01/06,2021/11/16,5794.9,2021/09/28,23
640126744142405208,2,8646000338831,717720713,1980/01/10,2019/03/31,4088.0,2021/11/13,33
841780289728886342,52,6619545143034,516520177,2003/04/14,2017/07/03,2398.5,2021/12/20,27
837402832392396529,22,5985891696322,101498794,2000/04/14,2021/03/11,2825.7,2021/06/23,34
227030176204759030,2,0755158984739,719673352,1993/09/15,2018/09/26,2220.9,2022/02/04,39
054809080358954764,34,9911144197410,948004019,1986/04/28,2017/04/23,3028.3,2021/11/07,40
887408559682714132,2,5396614744492,193639581,1988/04/26,2016/08/11,3248.7,2022/05/21,22
292920569497657776,5,4802918694901,971110717,1996/01/23,2019/02/04,2598.8,2021/10/14,39
872919716518295024,41,4060947220162,918253014,1985/09/27,2018/01/14,4597.4,2022/04/21,35
937065611531300132,31,5762811416395,032510365,1992/12/27,2022/03/10,5794.6,2022/04/19,41
104309255549835950,67,1739830745311,474194750,1999/06/18,2018/10/09,4241.8,2022/01/25,21
419507783858607009,10,4839730517033,814394436,1988/03/29,2017/10/31,2364.6,2022/06/03,26
914404928092977276,64,5997740038714,018893863,1990/03/13,2018/11/25,3621.6,2022/01/30,42
292738301527517118,31,6925428046929,548188234,1988/01/11,2018/06/10,3349.7,2021/07/22,29
351912357873224340,10,2678714097148,589676283,1996/05/14,2016/01/06,2857.3,2021/08/30,34
683939110444293668,45,5269313806880,700327798,1986/10/22,2021/03/19,4566.8,2022/04/18,25
383231070327873030,16,7983851880690,328642224,1999/10/31,2019/05/31,5874.3,2021/06/26,27
290882793120175214,20,8567265028270,532839179,1999/02/21,2017/04/09,3510.6,2021/12/27,32
855604394257998520,67,8114939210794,727742213,1984/03/30,2021/04/02,5991.9,2021/08/22,42
775026241915439556,27,6347246421788,695000765,1999/02/24,2020/11/26,3653.0,2021/06/17,38
634944881027430271,61,8603474048577,759018629,1996/09/04,2021/04/01,3792.6,2021/06/16,29
686179025904917575,38,9851642054306,332640402,1990/07/29,2019/12/19,5528.8,2022/04/18,22
685675301294750319,8,3331814983635,052524122,2000/04/15,2019/01/22,3494.0,2021/08/20,32
049130551348779216,19,4321764973855,898009259,2001/02/15,2021/01/18,4945.9,2022/01/24,22
411535227027748759,21,7655690036392,679320348,1992/05/02,2018/01/27,3114.9,2022/03/10,22
243056697636846813,20,7667805340529,435991770,1988/11/19,2018/12/29,3428.2,2021/12/15,22
852211053632276655,16,8824419945601,890016432,1989/12/03,2021/08/12,3853.8,2022/04/05,34
634238512014178451,35,4818088388535,600812687,1997/09/20,2016/10/28,5052.1,2021/10/01,40
879595620723544152,34,7298173497355,234151355,2003/05/19,2019/08/28,4629.3,2021/11/21,31
835797141706966616,16,6450894709000,333631758,2000/11/14,2016/07/30,4932.3,2021/12/23,33
686383788377348727,32,1146204255069,301091941,2002/05/23,2017/08/01,3787.0,2022/05/06,24
697084409494523219,49,0416411330985,608723556,2002/04/27,2016/02/09,4624.5,2021/09/08,35
151378697069077187,44,0207493027349,981980288,1992/11/16,2018/02/07,4038.5,2021/08/30,33
602305570950821074,46,8623145594800,245644072,1992/08/03,2021/10/19,5738.6,2022/02/02,36
399731420033338491,60,6155511589192,282822156,1983/03/31,2019/03/24,2366.7,2021/10/16,36
343063361782000030,63,9613104563287,547485846,1993/08/16,2022/04/28,4439.6,2021/12/13,29
723656863878882568,46,8950369678736,074625734,1980/08/13,2017/11/12,5692.9,2022/01/20,31
774965537466965168,18,6137746121315,221666894,1991/02/12,2021/11/22,2192.7,2022/04/19,26
262966687344355493,61,6027566832026,183558728,1998/03/18,2016/11/20,4365.7,2021/11/29,42
285435702359884609,58,3654766623735,185895187,1992/07/10,2020/12/06,4897.7,2021/09/15,20
193391549744311389,21,5400034101507,025009220,2000/12/07,2016/08/06,2050.0,2022/03/14,24
258206177702306421,42,2064570645453,291115879,1981/07/20,2016/08/24,2050.5,2022/01/20,22
233362769164260053,18,2571001736010,903452675,1991/10/01,2019/11/13,5234.3,2021/08/27,22
304705534922334111,40,1795338965115,132178900,1985/10/11,2016/10/12,3672.7,2021/12/01,33
489575536080727153,32,8548602787432,047726845,1985/12/08,2019/08/23,5481.4,2022/03/09,28
832249376986972891,7,7501934588175,946731816,2000/04/22,2017/06/22,5184.0,2021/09/26,36
194000007096593294,32,0595898873610,545361301,1985/05/09,2016/06/09,5653.0,2022/02/27,21
718981193994334381,16,2237566039513,799540489,1980/12/08,2021/04/26,4726.3,2021/08/23,28
984361092537420004,42,4234756187686,947513826,1992/10/10,2021/03/05,4148.6,2022/02/07,35
098117417231176074,60,1246656509466,976322383,1986/07/07,2020/08/17,5167.7,2021/08/30,26
746144280744998832,31,8938209023354,747349409,1997/06/26,2016/04/03,3507.9,2022/01/18,31
304312135391360484,9,4577746350162,131278220,2002/05/05,2021/02/16,5715.9,2022/05/15,42
576668566716314929,57,1663233579492,061323787,1996/04/21,2017/07/06,3518.7,2021/10/29,21
283629155790048214,25,9249454681136,217533265,1997/05/30,2020/07/01,2125.4,2021/11/03,23
466265133867413988,6,9543199197316,512210511,2002/08/02,2020/05/17,4793.1,2021/09/05,30
769085705082455303,17,9701632775563,195225062,1991/07/19,2017/02/20,3956.6,2021/10/21,27
415082583542478770,62,5776844767749,093224088,1982/07/14,2019/10/16,4908.3,2021/07/24,38
963243293517658796,43,6871711254722,144750508,1999/07/15,2018/06/28,5835.2,2021/07/10,27
233394646029018872,35,5318387569577,358711959,1989/11/21,2017/01/31,5110.7,2022/04/16,23
570094308210721458,42,2897280317522,853586319,1995/04/25,2016/03/12,3592.0,2021/09/21,31
059231757603840378,63,6832166612768,368035491,1990/04/22,2016/07/02,2153.1,2021/09/07,35
857829697106323346,35,5965912511033,359684714,1981/10/16,2020/02/10,3690.1,2021/09/05,32
816069755915437975,62,3646887802843,519760497,1981/05/04,2017/01/13,5385.1,2022/05/17,40
938654445426537750,29,0398399242057,222351611,2001/11/28,2020/05/25,2621.4,2022/04/19,36
959628641220874061,34,3514347950601,305224335,1984/01/29,2021/12/30,3488.3,2021/11/15,34
704706336683101251,45,6677225232525,747527362,2001/07/28,2019/08/06,5241.6,2022/03/28,25
582411199881119131,41,5042928698455,788306712,2003/06/11,2022/02/17,5094.3,2021/08/23,40
309573857633178098,24,7312013607591,541555215,1993/08/02,2019/12/31,3971.9,2021/07/05,38
484075115875197313,64,8303425976317,583865192,1988/01/28,2018/02/09,5672.1,2022/04/07,35
854657424917437250,47,8158550439637,904109608,1991/07/17,2021/10/09,4930.2,2022/03/12,24
271576361995450991,36,5164449746793,697114526,1999/01/10,2020/01/07,2280.5,2021/07/03,22
198735228874159468,7,3992047368412,650762595,2002/08/01,2017/08/05,3075.2,2021/10/15,30
649575864531238541,5,5331992561086,197642191,1996/04/03,2017/06/13,5338.0,2021/10/30,28
622162961107520378,1,4411131145425,382961938,1983/11/23,2017/04/27,3255.5,2021/10/05,27
491816088076895707,51,8632040610447,337606113,1999/09/20,2021/02/05,4417.3,2021/09/03,23
435656274341211384,8,2202694649116,154033597,1991/10/10,2021/09/19,2009.4,2021/12/21,30
651640638701212782,6,6635694007631,436707038,1981/02/19,2020/06/14,4471.0,2021/12/03,36
484038218306268963,50,0245823990902,892067537,1999/04/11,2016/09/30,2365.4,2022/05/02,36
978398581597621919,46,4968963439442,576505102,1992/12/11,2019/04/06,4315.9,2022/01/19,28
788650051786618038,61,6317878148499,045616084,1984/12/16,2017/06/30,4931.4,2022/01/29,20
706498462202289873,2,3433006277214,618340846,1999/04/13,2020/08/13,4039.5,2022/05/24,38
200895188045508215,40,1814499442340,712939039,1986/10/17,2022/02/20,5264.0,2022/05/15,36
952397880661373836,68,5907593426895,721360360,1998/07/30,2016/08/11,5695.0,2022/01/17,42
311016519662801608,51,5055293553251,659949130,1993/10/16,2017/09/01,4571.9,2021/08/18,33
291232045931380088,28,0257462343433,129704656,1990/07/10,2016/04/17,5252.1,2022/01/11,24
273297233363963697,16,7452864527298,408499034,2001/04/14,2018/05/12,5030.7,2022/05/20,26
621613798237720550,38,5643441618848,217458450,2001/12/25,2021/12/18,5099.1,2022/01/24,30
389676984322634700,53,7882620158591,655805593,1985/02/23,2017/04/08,2511.6,2021/09/15,29
225500847928670110,44,4648029647085,487673634,1993/12/06,2019/04/13,5162.0,2021/08/30,30
405183459936575174,48,0807816530424,223822909,1998/10/27,2020/09/04,2629.5,2021/10/10,37
073275327253698272,13,0906779517554,088590458,1992/02/29,2020/08/18,3652.3,2022/05/09,31
000169344749246513,54,2844445928099,468149523,1985/07/23,2016/08/03,5416.4,2022/05/21,33
271688182017545805,11,5654050403724,220819968,1984/06/05,2020/07/04,2804.2,2022/03/25,24
731630775506236503,51,4105600430598,547832817,1981/06/11,2020/11/21,4245.2,2022/01/28,23
386408936468614129,42,3600300639268,037495980,1995/02/21,2016/06/30,2390.5,2021/12/19,20
659890929846675543,2,6245083292161,921388937,1999/06/15,2021/04/29,2164.8,2021/07/30,27
227370716037864721,16,6334224681904,742077519,1988/05/19,2020/09/14,4892.0,2021/09/09,29
792225934381813681,49,7722494263604,118421124,1980/01/26,2016/03/05,4822.5,2021/11/15,36
354195903290595341,2,4812441838447,247138937,1998/03/16,2018/08/03,3892.3,2022/01/03,37
779559268193053794,49,6289832113243,194836221,1998/01/16,2018/06/14,2083.9,2022/04/10,36
634105596386534180,40,5164042574794,333724550,1983/12/25,2019/02/14,3190.6,2021/07/10,38
574328170070379085,16,6042206717508,830902802,2001/08/22,2017/08/16,4237.8,2021/08/10,26
545627132387821594,30,2242958925680,021097521,1991/11/25,2017/03/30,5476.3,2022/03/22,28
205611986999769703,54,6868094790338,288210299,1981/12/26,2017/09/06,2302.3,2022/06/13,24
917175090698670993,6,4276119879535,088231292,2000/01/02,2018/03/29,4615.2,2021/09/19,21
633736485295799413,68,3306928387683,394756500,2000/09/16,2021/05/14,3230.9,2021/10/11,37
236966957253989384,39,4050960278111,002810196,2002/02/27,2016/05/23,4181.8,2021/07/08,37
656088084818394843,19,5170323650313,747830624,1997/10/12,2019/05/21,4458.4,2021/07/10,27
978676238473742689,18,5780843400973,687575738,1995/06/08,2021/02/22,2728.0,2021/07/07,36
359982236585977786,8,0596715963952,394956694,1991/07/17,2019/12/22,3703.1,2022/01/11,34
772776496428848067,36,1541547956511,909835673,1988/09/18,2018/09/27,5300.3,2022/04/13,36
520960943004143036,24,1144987467460,209476038,2002/04/01,2017/09/10,3970.2,2022/05/09,21
516968297703811010,6,8514615004952,683995311,1986/04/27,2020/08/05,3346.0,2021/08/21,41
473676965693169095,65,4206347552682,971667046,1980/10/03,2016/08/06,4469.3,2022/06/04,32
057850743867055772,15,5415952905806,519957312,1988/08/17,2018/11/17,4804.7,2021/12/31,31
306058228853780959,60,4520386695535,144053549,1988/04/04,2019/06/13,2930.6,2022/01/26,42
772908079257679132,68,5813159530102,164942141,1980/08/12,2016/10/15,3972.9,2021/10/05,38
398015196936628986,32,2868797271409,545700651,1990/05/23,2017/10/09,2077.9,2021/10/12,41
114012105930830998,55,1037131792640,143034576,1991/04/17,2016/06/06,3202.4,2021/10/09,38
011139021971642857,25,3573322770639,568126129,1990/11/29,2017/05/16,3761.5,2021/11/15,23
791838501002797129,34,5442626910755,310485958,1992/12/26,2019/09/12,2326.0,2022/01/30,20
054871570806648498,48,3053353687370,789592619,1988/01/18,2017/11/17,3691.2,2021/06/25,38
538252549118106637,23,1324884311580,324485108,1990/09/16,2020/02/16,4798.0,2021/08/18,28
504832723298939354,36,9030164240589,295832670,1998/03/23,2018/09/27,2943.5,2021/06/26,28
890667978656819077,60,6393492468814,620531393,1984/09/09,2020/12/22,2725.6,2022/02/24,27
168001853740316068,43,9644454400725,038698903,1999/09/09,2017/05/04,4106.5,2022/01/14,27
564144755823628265,37,2440905706844,191730750,2001/09/25,2019/03/20,4126.9,2021/10/08,32
568236903049385533,25,9934619858115,594751839,1996/02/29,2016/03/24,2309.9,2022/03/18,31
821100727899172070,66,7189223324032,751659457,1998/04/18,2018/02/23,5805.4,2022/05/16,39
574118798647892085,51,3172593942515,573057895,1996/01/31,2018/12/19,2089.8,2021/07/04,27
927396635915478101,39,5441870686281,861383286,1991/11/07,2022/05/06,2463.1,2021/08/11,28
028593359406282165,36,5602921801348,337355914,1996/07/26,2022/06/14,5463.0,2022/05/08,23
473117850390559692,29,6203500148639,329063236,1982/02/18,2019/01/29,5293.2,2021/10/10,26
612873886605643614,38,4032553681284,891799060,1986/04/23,2016/11/17,2820.4,2021/12/18,36
953750200771646488,17,6846508268562,117563632,1991/08/12,2019/03/16,2650.6,2021/09/19,41
711383920368129977,28,7267673215752,679996320,2000/04/24,2019/10/10,2748.2,2021/12/02,30
385693357867313171,54,7151484180844,402373839,1995/06/16,2021/01/26,2848.5,2022/05/12,37
053817371877845526,34,0413573039679,391114115,1997/04/20,2017/05/31,5541.5,2022/04/24,36
